date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Bury 023B,E01004973,1544,1451,1367,58,29,22,5,2,26,26,15,67,11,0,0
2021,Bury 023C,E01004975,1499,1425,1338,80,37,37,3,3,7,7,20,41,12,1,0
2021,Bury 023D,E01005039,1576,1483,1386,86,55,28,3,0,11,11,27,57,8,1,0
2021,Bury 023E,E01005045,1617,1501,1423,73,36,27,9,1,5,5,17,73,25,1,0
2021,Bury 024A,E01004974,1408,1330,1261,67,54,13,0,0,2,2,16,57,5,0,0
2021,Bury 024B,E01005033,1674,1499,1362,116,67,35,13,1,21,21,19,129,24,3,0
2021,Bury 024C,E01005036,1982,1783,1649,115,55,49,10,1,19,19,44,133,20,2,0
2021,Bury 024D,E01005037,1493,1390,1304,75,46,24,4,1,11,11,14,72,10,3,4
2021,Bury 025A,E01005031,1531,1400,1299,80,33,45,2,0,21,21,27,102,1,1,0
2021,Bury 025B,E01005032,1342,1189,1096,79,24,50,5,0,14,14,52,89,8,2,2
2021,Bury 025C,E01005035,1455,1408,1350,55,38,13,3,1,3,3,10,31,4,2,0
2021,Bury 025D,E01005038,1357,1237,1167,59,43,14,0,2,11,11,20,89,10,1,0
2021,Bury 026A,E01005040,1846,1545,1433,98,68,27,1,2,14,14,39,234,22,3,3
2021,Bury 026B,E01005041,1857,1549,1442,97,68,25,4,0,10,10,22,256,25,5,0
2021,Bury 026C,E01005042,1949,1729,1618,88,57,19,12,0,23,23,39,161,19,1,0
2021,Bury 026D,E01005043,1946,1704,1594,85,63,16,4,2,25,25,32,194,15,1,0
2021,Bury 026E,E01005044,1965,1672,1513,134,51,62,19,2,25,25,36,220,37,0,0
2021,Manchester 001A,E01005098,1634,1474,1323,137,62,55,18,2,14,14,97,61,1,0,1
2021,Manchester 001B,E01005099,1945,1598,1400,177,108,62,6,1,21,21,237,93,13,4,0
2021,Manchester 001C,E01005100,1660,1487,1364,114,53,51,7,3,9,9,78,82,11,1,1
2021,Manchester 001D,E01005102,1368,1292,1192,83,22,54,5,2,17,17,24,35,16,1,0
2021,Manchester 001E,E01005103,1833,1643,1509,123,58,50,13,2,11,11,117,58,12,3,0
2021,Manchester 002A,E01005101,1867,1657,1494,150,77,59,12,2,13,13,106,90,12,2,0
2021,Manchester 002B,E01005135,1866,1535,1297,222,68,146,8,0,16,16,179,126,23,2,1
2021,Manchester 002C,E01005136,1508,1347,1262,80,52,24,3,1,5,5,65,66,29,1,0
2021,Manchester 002D,E01005138,2481,1985,1731,232,155,66,8,3,22,22,326,139,25,0,6
2021,Manchester 002F,E01034107,1409,1171,1007,151,58,87,6,0,13,13,105,123,8,1,1
2021,Manchester 002G,E01034108,2072,1649,1407,229,104,112,11,2,13,13,171,234,14,4,0
2021,Manchester 003B,E01005139,1965,1693,1556,117,40,67,10,0,20,20,125,121,17,2,7
2021,Manchester 003C,E01005141,1977,1644,1496,143,101,20,21,1,5,5,252,65,13,3,0
2021,Manchester 003D,E01005251,1678,1473,1330,136,100,31,4,1,7,7,136,60,7,2,0
2021,Manchester 003E,E01005252,1929,1704,1558,140,107,26,7,0,6,6,156,56,13,0,0
2021,Manchester 003F,E01033685,1585,1230,1110,112,76,32,4,0,8,8,193,141,20,1,0
2021,Manchester 003G,E01033687,1341,1160,1042,102,39,57,5,1,16,16,90,66,21,2,2
2021,Manchester 004A,E01005104,1975,1545,1266,234,93,114,26,1,45,45,258,156,11,2,3
2021,Manchester 004B,E01005160,1975,1511,1363,136,82,41,13,0,12,12,54,400,10,0,0
2021,Manchester 004C,E01005161,1814,1407,1227,151,87,51,12,1,29,29,101,284,15,4,3
2021,Manchester 004D,E01005162,1896,1462,1277,137,59,67,11,0,48,48,61,343,21,9,0
2021,Manchester 004E,E01005163,1786,1337,1197,123,68,48,6,1,17,17,70,363,16,0,0
2021,Manchester 005A,E01005247,1421,1360,1332,25,19,6,0,0,3,3,17,24,17,3,0
2021,Manchester 005B,E01005248,1329,1195,1148,43,24,18,1,0,4,4,46,68,19,1,0
2021,Manchester 005C,E01005249,2199,1931,1788,116,64,44,6,2,27,27,114,145,8,1,0
2021,Manchester 005D,E01005250,2236,1840,1659,175,119,47,9,0,6,6,286,88,22,0,0
2021,Manchester 005E,E01005253,1704,1503,1350,145,103,33,8,1,8,8,121,61,15,3,1
2021,Manchester 005F,E01005254,1606,1543,1477,64,56,5,3,0,2,2,40,19,3,1,0
2021,Manchester 006A,E01005164,2342,1544,1305,191,96,62,33,0,48,48,222,558,18,0,0
2021,Manchester 006B,E01005205,2194,1676,1416,244,134,78,29,3,16,16,359,134,23,1,1
2021,Manchester 006C,E01005206,1872,1487,1237,219,116,100,3,0,31,31,157,205,20,3,0
2021,Manchester 006D,E01005207,2019,1464,1082,363,241,89,32,1,19,19,426,107,19,0,3
2021,Manchester 007A,E01005223,1617,1229,1013,207,112,68,24,3,9,9,225,144,14,0,5
2021,Manchester 007B,E01005224,2118,1436,1091,335,215,77,42,1,10,10,424,216,35,1,6
2021,Manchester 007C,E01005225,2094,1734,1484,248,175,52,18,3,2,2,260,76,16,3,5
2021,Manchester 007D,E01005226,1940,1329,1071,253,173,54,26,0,5,5,422,169,15,0,5
2021,Manchester 007E,E01005229,1502,1428,1373,51,35,16,0,0,4,4,28,36,8,2,0
2021,Manchester 008A,E01005145,3003,1564,1249,286,229,44,13,0,29,29,216,1200,22,1,0
2021,Manchester 008C,E01005149,2183,1169,1014,151,134,8,8,1,4,4,29,974,11,0,0
2021,Manchester 008D,E01005165,2346,1646,1255,327,153,154,19,1,64,64,207,453,32,4,4
2021,Manchester 008E,E01005166,2143,1325,1092,202,133,48,21,0,31,31,131,674,12,0,1
2021,Manchester 008F,E01005167,2315,1368,1164,177,96,51,29,1,27,27,186,738,20,0,3
2021,Manchester 008G,E01034109,1525,845,695,137,104,30,3,0,13,13,85,576,18,1,0
2021,Manchester 008H,E01034110,1498,952,771,147,88,32,27,0,34,34,94,442,10,0,0
2021,Manchester 009A,E01005202,2383,1815,1449,354,237,96,21,0,12,12,410,136,21,1,0
2021,Manchester 009B,E01005203,2025,1540,1351,170,96,58,14,2,19,19,306,155,22,0,2
2021,Manchester 009D,E01005227,2079,1539,1235,283,169,89,25,0,21,21,375,119,37,0,9
2021,Manchester 009E,E01005228,2252,1655,1425,223,118,90,14,1,7,7,407,165,25,0,0
2021,Manchester 009F,E01033678,1776,1243,1044,181,105,58,18,0,18,18,346,172,10,2,3
2021,Manchester 009G,E01033679,1396,981,899,76,44,27,5,0,6,6,208,197,8,1,1
2021,Manchester 011A,E01005256,2641,2047,1787,258,138,74,42,4,2,2,379,189,25,1,0
2021,Manchester 011B,E01005257,2009,1687,1463,199,91,84,23,1,25,25,208,89,21,4,0
2021,Manchester 011C,E01005258,1799,1561,1444,114,70,32,12,0,3,3,135,66,35,2,0
2021,Manchester 011D,E01005259,1777,1487,1313,170,106,57,3,4,4,4,217,67,5,1,0
2021,Manchester 011E,E01005260,1469,1391,1348,40,27,5,8,0,3,3,35,38,4,1,0
2021,Manchester 012A,E01005093,1842,1487,1276,206,116,57,33,0,5,5,222,117,13,1,2
2021,Manchester 012B,E01005094,1693,1264,1093,164,113,33,14,4,7,7,279,131,15,1,3
2021,Manchester 012C,E01005097,1950,1510,1306,186,129,56,1,0,18,18,304,124,7,3,2
2021,Manchester 012D,E01005255,1666,1357,1208,133,97,29,7,0,16,16,219,75,12,0,3
2021,Manchester 012E,E01005261,1784,1489,1329,157,91,61,4,1,3,3,195,91,8,0,1
2021,Manchester 015A,E01005092,1953,1470,1244,215,137,61,15,2,11,11,288,170,15,6,4
2021,Manchester 015C,E01005105,2959,1808,1488,285,140,107,36,2,35,35,286,786,69,1,9
2021,Manchester 015D,E01005106,2335,1704,1380,305,195,75,35,0,19,19,384,212,32,2,1
2021,Manchester 015E,E01005107,2036,1518,1331,175,81,81,12,1,12,12,391,94,31,0,2
2021,Manchester 015F,E01033668,1157,903,737,139,70,46,23,0,27,27,129,93,23,2,7
2021,Manchester 015G,E01033669,1428,1147,1050,90,55,28,7,0,7,7,152,108,18,1,2
2021,Manchester 017D,E01005189,1694,1327,1161,154,70,58,25,1,12,12,212,133,19,3,0
2021,Manchester 017E,E01005190,2448,1888,1566,314,158,135,21,0,8,8,334,184,39,2,1
2021,Manchester 017G,E01034111,1569,1184,1037,141,92,44,3,2,6,6,251,121,12,1,0
2021,Manchester 017H,E01034112,1851,1343,1122,204,104,60,40,0,17,17,290,182,34,1,1
2021,Manchester 017I,E01034113,1487,1064,909,139,73,54,12,0,16,16,269,128,25,1,0
2021,Manchester 017J,E01034114,1916,1474,1289,165,83,66,14,2,20,20,208,213,15,0,6
2021,Manchester 018A,E01005061,1793,1187,1075,108,83,20,5,0,4,4,293,278,31,4,0
2021,Manchester 018C,E01005063,2119,1283,1145,126,92,21,11,2,12,12,264,522,48,2,0
2021,Manchester 018D,E01005065,2174,1337,1173,143,90,28,21,4,21,21,295,489,53,0,0
2021,Manchester 018E,E01005066,1051,631,522,83,47,27,9,0,26,26,159,233,27,1,0
2021,Manchester 018F,E01034115,1894,988,811,158,92,31,32,3,19,19,148,699,59,0,0
2021,Manchester 018G,E01034116,1111,598,477,109,69,25,13,2,12,12,106,371,35,1,0
2021,Manchester 019A,E01005208,2806,2092,1776,292,171,86,35,0,24,24,245,342,109,8,10
2021,Manchester 019C,E01005210,2650,1968,1798,153,108,29,14,2,17,17,185,440,48,5,4
2021,Manchester 019D,E01005214,2389,1773,1448,301,189,77,30,5,24,24,190,311,93,5,17
2021,Manchester 019E,E01034117,2202,1247,1003,200,104,47,39,10,44,44,147,748,56,4,0
2021,Manchester 019F,E01034118,1026,633,571,58,35,16,5,2,4,4,199,133,45,11,5
2021,Manchester 020A,E01005067,2076,1347,1119,214,121,67,26,0,14,14,268,425,31,1,4
2021,Manchester 020B,E01005186,2896,1999,1746,232,143,69,18,2,21,21,432,415,44,1,5
2021,Manchester 020C,E01005232,1925,1201,1035,158,118,23,17,0,8,8,93,588,41,1,1
2021,Manchester 020D,E01005235,2082,1304,1137,166,118,26,20,2,1,1,124,610,35,6,3
2021,Manchester 020E,E01005239,1807,1096,984,110,95,12,3,0,2,2,275,398,36,2,0
2021,Manchester 021A,E01005187,2247,1691,1329,359,200,118,41,0,3,3,318,211,26,1,0
2021,Manchester 021B,E01005188,1917,1581,1386,128,52,54,19,3,67,67,169,156,6,5,0
2021,Manchester 021C,E01005191,1861,1495,1173,269,149,69,49,2,53,53,179,160,21,2,4
2021,Manchester 021D,E01005192,1733,1383,1239,129,60,47,22,0,15,15,121,212,16,1,0
2021,Manchester 021E,E01005193,1770,1414,1258,148,84,48,16,0,8,8,144,157,49,3,3
2021,Manchester 022B,E01005230,2093,1253,1048,194,129,45,19,1,11,11,153,636,47,4,0
2021,Manchester 022C,E01005231,2504,1759,1384,340,178,73,72,17,35,35,125,552,62,4,2
2021,Manchester 022D,E01005236,2265,1286,1078,196,137,39,20,0,12,12,147,791,39,1,1
2021,Manchester 022E,E01005237,2037,1085,999,85,71,7,7,0,1,1,77,848,25,1,1
2021,Manchester 022H,E01034119,2666,1856,1559,280,195,58,27,0,17,17,204,554,48,2,2
2021,Manchester 023A,E01005195,2450,1814,1583,226,135,50,41,0,5,5,251,351,32,1,1
2021,Manchester 023C,E01005197,1726,1301,1119,168,88,48,31,1,14,14,173,220,25,1,6
2021,Manchester 023D,E01005198,2051,1342,1193,144,119,17,8,0,5,5,221,459,25,4,0
2021,Manchester 023E,E01005201,2126,1385,1051,321,148,100,70,3,13,13,300,381,58,2,0
2021,Manchester 023F,E01034120,1777,1343,1173,168,89,69,10,0,2,2,240,148,44,2,0
2021,Manchester 023G,E01034121,1422,914,764,147,83,59,5,0,3,3,288,190,26,1,3
2021,Manchester 024B,E01005243,2910,1813,1589,205,140,34,29,2,19,19,487,400,201,2,7
2021,Manchester 024C,E01005245,2806,1619,1427,183,138,33,9,3,9,9,725,288,158,6,10
2021,Manchester 024D,E01005246,2542,1482,1335,133,114,9,10,0,14,14,601,325,95,1,38
2021,Manchester 024E,E01034122,1865,1134,934,187,136,29,22,0,13,13,357,288,64,2,20
2021,Manchester 024F,E01034123,1761,1110,936,170,113,47,9,1,4,4,294,239,97,2,19
2021,Manchester 025C,E01005244,2993,1989,1662,301,179,67,50,5,26,26,346,555,92,4,7
2021,Manchester 025D,E01005285,1537,869,757,106,78,11,16,1,6,6,274,347,46,1,0
2021,Manchester 025E,E01005288,1822,1142,975,157,91,55,11,0,10,10,189,437,51,2,1
2021,Manchester 025F,E01034124,1568,890,813,68,53,10,5,0,9,9,262,369,40,0,7
2021,Manchester 025G,E01034125,1555,837,700,129,96,21,12,0,8,8,211,456,43,1,7
2021,Manchester 025H,E01034126,1657,1000,869,124,79,34,11,0,7,7,141,475,30,2,9
2021,Manchester 025I,E01034127,1362,1036,852,166,97,41,26,2,18,18,83,217,26,0,0
2021,Manchester 026A,E01005280,2176,1317,1200,111,97,13,1,0,6,6,93,751,14,1,0
2021,Manchester 026B,E01005281,2573,2169,1889,240,167,38,30,5,40,40,82,246,72,3,1
2021,Manchester 026C,E01005284,2598,1497,1109,334,173,83,70,8,54,54,153,884,59,5,0
2021,Manchester 026D,E01005286,2298,1633,1396,216,140,39,33,4,21,21,176,458,29,0,2
2021,Manchester 026E,E01005287,2348,1470,1340,124,91,24,9,0,6,6,116,733,25,3,1
2021,Manchester 028A,E01005297,2438,1845,1636,194,104,67,21,2,15,15,137,377,66,5,8
2021,Manchester 028B,E01005298,1813,1307,1212,92,76,12,3,1,3,3,66,385,50,3,2
2021,Manchester 028C,E01005302,2109,1645,1434,200,114,62,20,4,11,11,103,295,60,3,3
2021,Manchester 028E,E01033680,1260,938,767,158,69,76,8,5,13,13,115,151,54,0,2
2021,Manchester 028F,E01033686,1319,1005,899,100,62,26,11,1,6,6,68,179,56,6,5
2021,Manchester 029A,E01005150,1696,1583,1408,151,119,19,13,0,24,24,23,54,32,4,0
2021,Manchester 029B,E01005151,1476,1307,1219,84,65,16,3,0,4,4,33,98,36,2,0
2021,Manchester 029C,E01005152,1437,1343,1261,80,62,13,4,1,2,2,14,47,24,9,0
2021,Manchester 029D,E01005159,1610,1468,1379,82,62,13,5,2,7,7,14,75,48,5,0
2021,Manchester 029E,E01005296,1564,1290,1181,103,69,25,8,1,6,6,57,175,40,2,0
2021,Manchester 029F,E01005299,1579,1165,1086,76,53,22,0,1,3,3,45,339,30,0,0
2021,Manchester 030A,E01005178,2009,1478,1306,159,111,32,16,0,13,13,173,311,43,3,1
2021,Manchester 030B,E01005179,2229,1672,1483,165,81,67,16,1,24,24,110,376,59,12,0
2021,Manchester 030C,E01005180,1920,1449,1341,97,70,21,6,0,11,11,92,356,22,0,1
2021,Manchester 030D,E01005181,2230,1615,1501,102,71,24,4,3,12,12,125,450,35,4,1
2021,Manchester 030E,E01005182,1620,1166,1047,114,99,9,4,2,5,5,149,261,41,1,2
2021,Manchester 030F,E01005183,1793,1348,1231,111,77,29,3,2,6,6,127,285,32,1,0
2021,Manchester 031A,E01005219,2277,1607,1380,209,167,27,14,1,18,18,109,529,32,0,0
2021,Manchester 031B,E01005220,2137,1533,1329,194,146,36,10,2,10,10,50,541,12,0,1
2021,Manchester 031C,E01005221,2557,1707,1448,238,185,40,11,2,21,21,88,734,27,0,1
2021,Manchester 031D,E01005222,2164,1630,1443,177,138,30,6,3,10,10,75,436,20,2,1
2021,Manchester 032A,E01005184,2296,1760,1549,180,98,49,27,6,31,31,93,399,38,2,4
2021,Manchester 032B,E01005185,3260,3017,2761,213,113,74,23,3,43,43,59,133,44,6,1
2021,Manchester 032C,E01005271,1985,1694,1537,148,109,34,5,0,9,9,43,200,42,3,3
2021,Manchester 032F,E01034128,3738,2982,2733,226,169,41,11,5,23,23,100,588,56,12,0
2021,Manchester 033A,E01005154,1427,1336,1220,106,72,28,3,3,10,10,21,48,22,0,0
2021,Manchester 033B,E01005156,1477,1388,1302,84,72,9,3,0,2,2,18,35,25,11,0
2021,Manchester 033C,E01005158,1493,1332,1217,104,71,15,12,6,11,11,45,83,32,1,0
2021,Manchester 033D,E01005300,1546,1106,1051,50,43,5,1,1,5,5,55,359,17,6,3
2021,Manchester 033E,E01005301,1484,1263,1178,77,61,13,0,3,8,8,27,154,37,3,0
2021,Manchester 034A,E01005118,1474,1128,1063,57,55,2,0,0,8,8,23,315,7,1,0
2021,Manchester 034B,E01005120,1900,1462,1328,128,95,23,5,5,6,6,34,388,16,0,0
2021,Manchester 034C,E01005215,2045,1485,1332,137,103,22,10,2,16,16,76,463,18,0,3
2021,Manchester 034D,E01005216,1529,1242,1146,92,73,15,3,1,4,4,29,231,27,0,0
2021,Manchester 034E,E01005217,2054,1611,1462,142,122,15,5,0,7,7,19,391,30,3,0
2021,Manchester 034F,E01005218,1689,1318,1213,100,77,16,7,0,5,5,39,304,25,3,0
2021,Manchester 035A,E01005270,1768,1443,1319,105,84,12,7,2,19,19,72,220,31,0,2
2021,Manchester 035B,E01005272,1973,1604,1454,137,96,33,6,2,13,13,120,218,28,1,2
2021,Manchester 035C,E01005273,1669,1506,1382,112,86,20,3,3,12,12,36,92,33,2,0
2021,Manchester 035D,E01005278,1851,1412,1285,111,84,20,6,1,16,16,47,371,19,2,0
2021,Manchester 035E,E01005279,2199,1656,1506,135,72,46,6,11,15,15,106,390,41,2,4
2021,Manchester 036A,E01005305,1710,1379,1270,97,78,13,3,3,12,12,33,276,19,3,0
2021,Manchester 036B,E01005309,2230,1898,1693,176,125,31,13,7,29,29,76,219,30,7,0
2021,Manchester 036C,E01005310,1987,1727,1587,125,96,16,10,3,15,15,64,157,30,4,5
2021,Manchester 036D,E01005311,1826,1514,1370,135,90,33,10,2,9,9,43,255,12,2,0
2021,Manchester 036E,E01005312,1982,1806,1634,148,98,29,14,7,24,24,40,102,32,0,2
2021,Manchester 037A,E01005082,1800,1568,1451,104,73,22,5,4,13,13,63,126,37,2,4
2021,Manchester 037B,E01005153,1542,1441,1350,81,70,3,5,3,10,10,23,49,20,6,3
2021,Manchester 037C,E01005155,1435,1374,1277,91,63,23,2,3,6,6,16,20,25,0,0
2021,Manchester 037D,E01005157,1528,1490,1428,54,37,10,6,1,8,8,9,23,5,1,0
2021,Manchester 038A,E01005274,1749,1480,1368,105,86,13,5,1,7,7,81,169,17,2,0
2021,Manchester 038B,E01005275,1782,1611,1402,191,133,48,9,1,18,18,24,91,51,5,0
2021,Manchester 038C,E01005276,1464,1314,1203,104,86,17,1,0,7,7,34,89,24,2,1
2021,Manchester 038D,E01005277,1677,1464,1349,102,63,25,9,5,13,13,43,104,42,24,0
2021,Manchester 039A,E01005076,1347,1259,1136,111,78,18,13,2,12,12,10,48,24,4,2
2021,Manchester 039C,E01005081,1823,1423,1328,86,44,35,3,4,9,9,126,241,29,2,2
2021,Manchester 039D,E01005083,1838,1606,1442,145,106,28,7,4,19,19,56,124,29,23,0
2021,Manchester 039E,E01033670,1447,1278,1161,96,85,6,2,3,21,21,43,96,24,6,0
2021,Manchester 039F,E01033671,1788,1630,1490,121,96,15,8,2,19,19,27,94,25,12,0
2021,Manchester 040A,E01005125,1574,1346,1249,89,67,18,4,0,8,8,41,162,20,5,0
2021,Manchester 040B,E01005304,1957,1738,1569,158,116,29,11,2,11,11,46,123,43,6,1
2021,Manchester 040C,E01005306,1580,1422,1307,103,90,3,5,5,12,12,34,85,29,10,0
2021,Manchester 040D,E01005307,1803,1571,1453,106,83,18,2,3,12,12,51,145,33,3,0
2021,Manchester 040E,E01005308,1688,1394,1264,117,76,34,6,1,13,13,58,207,27,1,1
2021,Manchester 041A,E01005119,1735,1444,1311,117,93,17,5,2,16,16,71,216,2,2,0
2021,Manchester 041B,E01005121,1686,1289,1192,87,66,14,7,0,10,10,56,325,12,3,1
2021,Manchester 041C,E01005122,1911,1546,1388,146,85,25,34,2,12,12,38,312,12,2,1
2021,Manchester 041D,E01005123,1774,1421,1311,101,76,14,8,3,9,9,70,270,12,0,1
2021,Manchester 041E,E01005124,1861,1506,1415,85,62,19,4,0,6,6,57,282,15,1,0
2021,Manchester 042A,E01005077,1677,1372,1265,102,61,35,6,0,5,5,102,159,42,1,1
2021,Manchester 042B,E01005078,1553,1247,1099,133,96,27,8,2,15,15,49,220,30,7,0
2021,Manchester 042C,E01005079,1646,1414,1317,90,49,36,3,2,7,7,50,155,23,4,0
2021,Manchester 042D,E01005084,2009,1749,1613,129,80,38,10,1,7,7,63,112,78,7,0
2021,Manchester 043A,E01005172,1533,1376,1250,113,76,25,9,3,13,13,35,93,20,9,0
2021,Manchester 043B,E01005173,1619,1427,1327,88,60,22,5,1,12,12,39,130,17,6,0
2021,Manchester 043C,E01005174,1554,1442,1318,116,97,17,2,0,8,8,18,58,33,3,0
2021,Manchester 043D,E01005175,1591,1439,1316,108,77,16,14,1,15,15,28,90,28,6,0
2021,Manchester 043E,E01005176,1681,1534,1384,141,99,35,5,2,9,9,18,77,45,7,0
2021,Manchester 043F,E01005177,1302,1187,1078,91,75,14,1,1,18,18,17,65,33,0,0
2021,Manchester 044A,E01005115,1898,1668,1571,77,39,30,8,0,20,20,62,150,14,3,1
2021,Manchester 044B,E01005262,1783,1556,1420,121,44,61,14,2,15,15,65,122,39,1,0
2021,Manchester 044C,E01005264,1649,1460,1380,75,20,46,7,2,5,5,49,128,10,2,0
2021,Manchester 044D,E01005265,1736,1556,1444,99,32,45,19,3,13,13,34,130,15,1,0
2021,Manchester 044E,E01005266,2054,1883,1759,107,39,61,5,2,17,17,40,109,20,0,2
2021,Manchester 045A,E01005126,2003,1637,1519,112,85,20,5,2,6,6,49,288,24,4,1
2021,Manchester 045B,E01005168,1402,1297,1234,61,58,3,0,0,2,2,17,73,9,6,0
2021,Manchester 045C,E01005169,1369,1210,1125,77,63,8,2,4,8,8,12,112,30,5,0
2021,Manchester 045D,E01005170,1521,1246,1179,59,44,13,1,1,8,8,32,217,18,7,1
2021,Manchester 045E,E01005171,1745,1397,1289,99,68,22,6,3,9,9,37,285,26,0,0
2021,Manchester 046A,E01005263,1737,1576,1489,80,41,37,2,0,7,7,46,84,24,7,0
2021,Manchester 046B,E01005267,1522,1429,1347,67,50,12,3,2,15,15,14,67,4,8,0
2021,Manchester 046C,E01005268,2184,2001,1823,156,96,37,18,5,22,22,38,110,31,4,0
2021,Manchester 046D,E01005269,1533,1347,1265,70,37,18,10,5,12,12,27,132,23,4,0
2021,Manchester 047A,E01005069,1421,1319,1271,36,19,11,3,3,12,12,23,72,4,3,0
2021,Manchester 047B,E01005111,1463,1364,1314,43,22,11,8,2,7,7,23,63,13,0,0
2021,Manchester 047C,E01005113,1672,1560,1464,90,44,37,9,0,6,6,30,71,10,1,0
2021,Manchester 047D,E01005114,1745,1531,1431,81,51,21,3,6,19,19,39,153,20,2,0
2021,Manchester 047E,E01005116,2089,1862,1705,141,65,59,16,1,16,16,59,132,35,1,0
2021,Manchester 048A,E01005071,1735,1561,1445,105,27,56,22,0,11,11,54,99,20,0,1
2021,Manchester 048B,E01005072,1781,1554,1406,137,43,68,22,4,11,11,54,155,16,2,0
2021,Manchester 048C,E01005073,1536,1381,1303,73,44,18,9,2,5,5,35,112,6,1,1
2021,Manchester 048D,E01005112,1721,1562,1439,122,44,68,8,2,1,1,64,73,19,3,0
2021,Manchester 048E,E01005117,2456,2123,1892,211,63,129,18,1,20,20,137,142,28,2,24
2021,Manchester 049A,E01005085,1673,1474,1342,119,24,76,19,0,13,13,98,84,16,1,0
2021,Manchester 049B,E01005086,1910,1706,1532,159,55,90,11,3,15,15,83,106,14,1,0
2021,Manchester 049C,E01005089,1969,1732,1564,153,44,87,20,2,15,15,87,135,10,2,3
2021,Manchester 049D,E01005289,1700,1584,1478,95,45,45,3,2,11,11,58,43,12,3,0
2021,Manchester 049E,E01005295,2638,2216,2019,175,76,81,16,2,22,22,90,305,23,3,1
2021,Manchester 050A,E01005087,2304,2052,1799,235,58,144,33,0,18,18,125,112,12,3,0
2021,Manchester 050B,E01005088,1934,1736,1605,125,43,67,15,0,6,6,112,63,21,1,1
2021,Manchester 050C,E01005090,1891,1731,1573,151,46,87,18,0,7,7,69,74,16,1,0
2021,Manchester 050D,E01005091,2386,1904,1642,243,40,155,47,1,19,19,128,326,26,1,1
2021,Manchester 050E,E01005291,1481,1325,1231,94,47,40,7,0,0,0,72,72,7,5,0
2021,Manchester 051A,E01005068,1689,1558,1427,124,34,70,19,1,7,7,67,57,6,1,0
2021,Manchester 051B,E01005070,1847,1573,1465,99,51,34,11,3,9,9,89,171,13,0,1
2021,Manchester 051C,E01005074,1621,1476,1355,118,61,50,6,1,3,3,55,78,10,1,1
2021,Manchester 051D,E01005075,1552,1413,1314,88,32,47,9,0,11,11,52,53,29,2,3
2021,Manchester 051E,E01005319,2323,2061,1817,208,55,118,34,1,36,36,49,186,24,0,3
2021,Manchester 052A,E01005290,1687,1571,1454,110,48,46,16,0,7,7,52,55,9,0,0
2021,Manchester 052B,E01005292,1524,1390,1308,75,31,40,3,1,7,7,63,56,13,2,0
2021,Manchester 052C,E01005293,1177,1114,1050,60,19,32,7,2,4,4,17,24,20,2,0
2021,Manchester 052D,E01005294,1617,1467,1396,67,35,24,5,3,4,4,30,103,15,1,1
2021,Manchester 052E,E01005317,2022,1876,1714,151,73,44,32,2,11,11,54,86,5,1,0
2021,Manchester 053A,E01005313,1514,1420,1301,112,40,64,6,2,7,7,36,56,1,1,0
2021,Manchester 053B,E01005314,1694,1589,1485,91,29,45,17,0,13,13,39,57,8,1,0
2021,Manchester 053C,E01005315,1724,1561,1431,119,56,57,6,0,11,11,66,83,9,3,2
2021,Manchester 053D,E01005316,1642,1408,1130,229,95,111,20,3,49,49,85,126,23,0,0
2021,Manchester 053E,E01005318,1991,1806,1623,157,75,40,41,1,26,26,51,105,26,3,0
2021,Manchester 054A,E01005130,1447,1132,992,121,81,31,7,2,19,19,177,106,29,1,2
2021,Manchester 054B,E01033651,1690,1370,1121,228,167,34,21,6,21,21,50,203,51,13,3
2021,Manchester 054C,E01033658,1396,1128,837,261,202,26,30,3,30,30,59,122,76,8,3
2021,Manchester 054D,E01033664,1860,1432,1183,230,154,60,13,3,19,19,94,246,73,10,5
2021,Manchester 054E,E01033667,1490,1254,1009,221,174,31,13,3,24,24,29,159,40,6,2
2021,Manchester 055A,E01005128,2026,964,734,200,125,31,21,23,30,30,53,945,55,5,4
2021,Manchester 055B,E01033653,1850,1211,976,205,160,30,11,4,30,30,36,476,67,59,1
2021,Manchester 055C,E01033654,1792,1206,938,228,159,27,24,18,40,40,39,516,29,2,0
2021,Manchester 055E,E01033661,1988,1784,1602,164,111,34,15,4,18,18,40,100,46,18,0
2021,Manchester 055F,E01034129,1081,936,802,118,87,18,5,8,16,16,46,56,30,12,1
2021,Manchester 055G,E01034130,1391,1125,936,171,127,28,14,2,18,18,72,138,46,10,0
2021,Manchester 056A,E01005143,3008,1647,1398,233,189,27,13,4,16,16,210,1128,20,3,0
2021,Manchester 056B,E01033655,1267,1051,821,220,158,40,19,3,10,10,25,160,28,2,1
